complaint_id,type,state,city,amount_lost,age,gender,date,description,status
1260,Crypto Scam,Gujarat,Ahmedabad,5656,46,Male,2023-10-12 00:00:00,Victim reported crypto scam incident in Ahmedabad.,Closed
1261,UPI Fraud,Madhya Pradesh,Indore,6398,41,Male,2023-11-08 00:00:00,Victim reported upi fraud incident in Indore.,Under Investigation
1262,Loan Scam,Madhya Pradesh,Bhopal,22982,29,Female,2023-10-17 00:00:00,Victim reported loan scam incident in Bhopal.,Closed
1263,Credit Card Fraud,Madhya Pradesh,Indore,16494,41,Male,2023-05-16 00:00:00,Victim reported credit card fraud incident in Indore.,Under Investigation
1264,Phishing,Madhya Pradesh,Bhopal,22227,25,Female,2023-05-01 00:00:00,Victim reported phishing incident in Bhopal.,Under Investigation
1265,Phishing,Madhya Pradesh,Indore,47125,47,Male,2023-10-23 00:00:00,Victim reported phishing incident in Indore.,Under Investigation
1266,Identity Theft,Madhya Pradesh,Bhopal,18691,32,Male,2023-03-06 00:00:00,Victim reported identity theft incident in Bhopal.,Closed
1267,Loan Scam,Madhya Pradesh,Indore,47189,23,Male,2023-04-21 00:00:00,Victim reported loan scam incident in Indore.,Open
1268,UPI Fraud,Madhya Pradesh,Indore,12174,26,Male,2023-03-12 00:00:00,Victim reported upi fraud incident in Indore.,Under Investigation
1269,Social Media Hack,Madhya Pradesh,Indore,4528,31,Female,2023-07-05 00:00:00,Victim reported social media hack incident in Indore.,Under Investigation
1270,Social Media Hack,Madhya Pradesh,Bhopal,35131,19,Male,2023-06-14 00:00:00,Victim reported social media hack incident in Bhopal.,Open
1271,Credit Card Fraud,Madhya Pradesh,Bhopal,8158,21,Male,2023-09-30 00:00:00,Victim reported credit card fraud incident in Bhopal.,Under Investigation
1272,UPI Fraud,Madhya Pradesh,Bhopal,18495,27,Female,2023-01-05 00:00:00,Victim reported upi fraud incident in Bhopal.,Under Investigation
1273,Credit Card Fraud,Madhya Pradesh,Bhopal,25125,21,Male,2023-04-15 00:00:00,Victim reported credit card fraud incident in Bhopal.,Closed
1274,Online Shopping Fraud,Madhya Pradesh,Bhopal,18857,20,Female,2023-04-25 00:00:00,Victim reported online shopping fraud incident in Bhopal.,Open
1275,Credit Card Fraud,Madhya Pradesh,Bhopal,15969,49,Male,2023-04-12 00:00:00,Victim reported credit card fraud incident in Bhopal.,Open
1276,KYC Scam,Madhya Pradesh,Bhopal,28467,58,Male,2023-11-19 00:00:00,Victim reported kyc scam incident in Bhopal.,Open
1277,Loan Scam,Madhya Pradesh,Indore,37407,31,Female,2023-12-27 00:00:00,Victim reported loan scam incident in Indore.,Open
1278,Phishing,Madhya Pradesh,Indore,18665,43,Female,2023-11-06 00:00:00,Victim reported phishing incident in Indore.,Closed
1279,Identity Theft,Madhya Pradesh,Bhopal,22172,25,Female,2023-09-22 00:00:00,Victim reported identity theft incident in Bhopal.,Under Investigation
1280,Identity Theft,Madhya Pradesh,Bhopal,3946,33,Female,2023-10-03 00:00:00,Victim reported identity theft incident in Bhopal.,Open
1281,Phishing,Madhya Pradesh,Bhopal,45540,35,Male,2023-11-11 00:00:00,Victim reported phishing incident in Bhopal.,Open
1282,Loan Scam,Madhya Pradesh,Bhopal,30127,26,Male,2023-12-28 00:00:00,Victim reported loan scam incident in Bhopal.,Under Investigation
1283,Loan Scam,Madhya Pradesh,Indore,13770,60,Male,2023-06-07 00:00:00,Victim reported loan scam incident in Indore.,Under Investigation
1284,Credit Card Fraud,Madhya Pradesh,Indore,8132,57,Female,2023-09-25 00:00:00,Victim reported credit card fraud incident in Indore.,Closed
1285,Identity Theft,Madhya Pradesh,Bhopal,3001,27,Female,2023-06-18 00:00:00,Victim reported identity theft incident in Bhopal.,Open
1286,Job Scam,Madhya Pradesh,Bhopal,44722,19,Female,2023-05-18 00:00:00,Victim reported job scam incident in Bhopal.,Closed
1287,UPI Fraud,Madhya Pradesh,Bhopal,45422,57,Female,2023-12-11 00:00:00,Victim reported upi fraud incident in Bhopal.,Under Investigation
1288,Crypto Scam,Madhya Pradesh,Bhopal,36470,30,Male,2023-04-23 00:00:00,Victim reported crypto scam incident in Bhopal.,Open
1289,Identity Theft,Madhya Pradesh,Indore,2461,27,Female,2023-06-09 00:00:00,Victim reported identity theft incident in Indore.,Open
1290,Credit Card Fraud,Madhya Pradesh,Bhopal,29489,19,Male,2023-09-06 00:00:00,Victim reported credit card fraud incident in Bhopal.,Closed
1291,Phishing,Madhya Pradesh,Indore,37464,50,Female,2023-07-20 00:00:00,Victim reported phishing incident in Indore.,Closed
1292,Online Shopping Fraud,Madhya Pradesh,Indore,48690,22,Male,2023-12-12 00:00:00,Victim reported online shopping fraud incident in Indore.,Under Investigation
1293,Social Media Hack,Madhya Pradesh,Bhopal,8992,19,Male,2023-11-17 00:00:00,Victim reported social media hack incident in Bhopal.,Closed
1294,Loan Scam,Madhya Pradesh,Bhopal,799,42,Female,2023-06-05 00:00:00,Victim reported loan scam incident in Bhopal.,Under Investigation
1295,Crypto Scam,Madhya Pradesh,Bhopal,16714,57,Male,2023-03-17 00:00:00,Victim reported crypto scam incident in Bhopal.,Under Investigation
1296,Phishing,Madhya Pradesh,Bhopal,44285,27,Female,2023-01-11 00:00:00,Victim reported phishing incident in Bhopal.,Open
1297,KYC Scam,Madhya Pradesh,Bhopal,24354,32,Male,2023-09-05 00:00:00,Victim reported kyc scam incident in Bhopal.,Open
1298,Online Shopping Fraud,Madhya Pradesh,Bhopal,42567,58,Female,2023-05-21 00:00:00,Victim reported online shopping fraud incident in Bhopal.,Open
1299,Job Scam,Madhya Pradesh,Indore,1509,23,Male,2023-07-04 00:00:00,Victim reported job scam incident in Indore.,Open
1300,Identity Theft,Madhya Pradesh,Bhopal,1406,50,Male,2023-02-15 00:00:00,Victim reported identity theft incident in Bhopal.,Open
1301,Loan Scam,Madhya Pradesh,Bhopal,42444,18,Female,2023-06-17 00:00:00,Victim reported loan scam incident in Bhopal.,Open
1302,Online Shopping Fraud,Madhya Pradesh,Bhopal,43981,20,Male,2023-05-12 00:00:00,Victim reported online shopping fraud incident in Bhopal.,Open
1303,Online Shopping Fraud,Madhya Pradesh,Bhopal,5638,59,Female,2023-10-23 00:00:00,Victim reported online shopping fraud incident in Bhopal.,Under Investigation
1304,Identity Theft,Madhya Pradesh,Indore,917,53,Female,2023-05-21 00:00:00,Victim reported identity theft incident in Indore.,Open
1305,Credit Card Fraud,Madhya Pradesh,Indore,36486,40,Male,2023-06-30 00:00:00,Victim reported credit card fraud incident in Indore.,Closed
1306,Loan Scam,Madhya Pradesh,Indore,24698,27,Male,2023-10-31 00:00:00,Victim reported loan scam incident in Indore.,Under Investigation
1307,Identity Theft,Madhya Pradesh,Indore,11299,36,Male,2023-06-12 00:00:00,Victim reported identity theft incident in Indore.,Closed
1308,Credit Card Fraud,Madhya Pradesh,Bhopal,26132,50,Male,2023-07-06 00:00:00,Victim reported credit card fraud incident in Bhopal.,Under Investigation
1309,UPI Fraud,Madhya Pradesh,Bhopal,20555,59,Male,2023-01-01 00:00:00,Victim reported upi fraud incident in Bhopal.,Under Investigation
1310,UPI Fraud,Madhya Pradesh,Indore,21349,19,Male,2023-09-18 00:00:00,Victim reported upi fraud incident in Indore.,Under Investigation
1311,Social Media Hack,Madhya Pradesh,Bhopal,2392,33,Male,2023-07-22 00:00:00,Victim reported social media hack incident in Bhopal.,Closed
1312,Social Media Hack,Madhya Pradesh,Bhopal,35256,47,Female,2023-07-21 00:00:00,Victim reported social media hack incident in Bhopal.,Open
1313,Credit Card Fraud,Madhya Pradesh,Bhopal,15486,28,Male,2023-10-27 00:00:00,Victim reported credit card fraud incident in Bhopal.,Closed
1314,Crypto Scam,Madhya Pradesh,Indore,25081,37,Male,2023-10-08 00:00:00,Victim reported crypto scam incident in Indore.,Under Investigation
1315,Phishing,Madhya Pradesh,Bhopal,36331,21,Male,2023-05-28 00:00:00,Victim reported phishing incident in Bhopal.,Under Investigation
1316,Job Scam,Madhya Pradesh,Indore,8918,26,Female,2023-05-25 00:00:00,Victim reported job scam incident in Indore.,Open
1317,Online Shopping Fraud,Madhya Pradesh,Bhopal,18231,39,Male,2023-04-25 00:00:00,Victim reported online shopping fraud incident in Bhopal.,Closed
1318,Online Shopping Fraud,Madhya Pradesh,Indore,24576,52,Female,2023-08-28 00:00:00,Victim reported online shopping fraud incident in Indore.,Open
1319,KYC Scam,Madhya Pradesh,Bhopal,35300,53,Female,2023-07-17 00:00:00,Victim reported kyc scam incident in Bhopal.,Open
1320,Social Media Hack,Madhya Pradesh,Indore,49048,40,Female,2023-02-19 00:00:00,Victim reported social media hack incident in Indore.,Closed
1321,Crypto Scam,Madhya Pradesh,Indore,47873,40,Female,2023-10-06 00:00:00,Victim reported crypto scam incident in Indore.,Closed
1322,UPI Fraud,Madhya Pradesh,Indore,38124,47,Male,2023-06-10 00:00:00,Victim reported upi fraud incident in Indore.,Closed
1323,Crypto Scam,Madhya Pradesh,Bhopal,39206,25,Male,2023-02-05 00:00:00,Victim reported crypto scam incident in Bhopal.,Under Investigation
1324,Crypto Scam,Madhya Pradesh,Bhopal,32879,31,Male,2023-10-18 00:00:00,Victim reported crypto scam incident in Bhopal.,Under Investigation
1325,Online Shopping Fraud,Madhya Pradesh,Bhopal,32638,31,Male,2023-04-03 00:00:00,Victim reported online shopping fraud incident in Bhopal.,Under Investigation
1326,Job Scam,Madhya Pradesh,Bhopal,25009,23,Male,2023-04-22 00:00:00,Victim reported job scam incident in Bhopal.,Under Investigation
1327,UPI Fraud,Madhya Pradesh,Indore,21159,31,Female,2023-07-23 00:00:00,Victim reported upi fraud incident in Indore.,Closed
1328,Phishing,Madhya Pradesh,Bhopal,19785,60,Female,2023-02-27 00:00:00,Victim reported phishing incident in Bhopal.,Closed
1329,Social Media Hack,Madhya Pradesh,Indore,39714,55,Female,2023-02-07 00:00:00,Victim reported social media hack incident in Indore.,Closed
1330,Job Scam,Madhya Pradesh,Indore,49015,42,Female,2023-10-26 00:00:00,Victim reported job scam incident in Indore.,Under Investigation
1331,Phishing,Others,Patna,45076,41,Female,2023-02-09 00:00:00,Victim reported phishing incident in Patna.,Open
1332,Identity Theft,Others,Chandigarh,44446,55,Female,2023-10-04 00:00:00,Victim reported identity theft incident in Chandigarh.,Under Investigation
1333,Phishing,Others,Patna,32321,19,Male,2023-06-23 00:00:00,Victim reported phishing incident in Patna.,Under Investigation
1334,Crypto Scam,Others,Patna,9626,39,Male,2023-11-30 00:00:00,Victim reported crypto scam incident in Patna.,Closed
1335,KYC Scam,Others,Chandigarh,35560,22,Female,2023-08-24 00:00:00,Victim reported kyc scam incident in Chandigarh.,Open
1336,Social Media Hack,Others,Ranchi,47683,58,Male,2023-06-06 00:00:00,Victim reported social media hack incident in Ranchi.,Under Investigation
1337,UPI Fraud,Others,Patna,13300,31,Female,2023-02-14 00:00:00,Victim reported upi fraud incident in Patna.,Under Investigation
1338,Phishing,Others,Ranchi,2663,60,Female,2023-08-24 00:00:00,Victim reported phishing incident in Ranchi.,Closed
1339,Loan Scam,Others,Ranchi,44826,58,Male,2023-09-01 00:00:00,Victim reported loan scam incident in Ranchi.,Under Investigation
1340,Social Media Hack,Others,Ranchi,39119,40,Male,2023-02-03 00:00:00,Victim reported social media hack incident in Ranchi.,Open
1341,Credit Card Fraud,Others,Ranchi,26201,22,Male,2023-04-22 00:00:00,Victim reported credit card fraud incident in Ranchi.,Open
1342,Identity Theft,Others,Ranchi,8553,50,Female,2023-02-05 00:00:00,Victim reported identity theft incident in Ranchi.,Open
1343,Credit Card Fraud,Others,Chandigarh,44867,57,Male,2023-09-21 00:00:00,Victim reported credit card fraud incident in Chandigarh.,Under Investigation
1344,Identity Theft,Others,Ranchi,12898,44,Female,2023-12-02 00:00:00,Victim reported identity theft incident in Ranchi.,Under Investigation
1345,Crypto Scam,Others,Patna,20614,58,Male,2023-05-09 00:00:00,Victim reported crypto scam incident in Patna.,Under Investigation
1346,Job Scam,Others,Ranchi,13831,43,Female,2023-11-29 00:00:00,Victim reported job scam incident in Ranchi.,Closed
1347,Online Shopping Fraud,Others,Chandigarh,40795,48,Male,2023-02-15 00:00:00,Victim reported online shopping fraud incident in Chandigarh.,Under Investigation
1348,Identity Theft,Others,Ranchi,30280,34,Male,2023-05-12 00:00:00,Victim reported identity theft incident in Ranchi.,Open
1349,Identity Theft,Others,Chandigarh,23118,28,Male,2023-11-09 00:00:00,Victim reported identity theft incident in Chandigarh.,Closed
1350,Social Media Hack,Others,Ranchi,32777,58,Female,2023-01-03 00:00:00,Victim reported social media hack incident in Ranchi.,Closed
1351,Crypto Scam,Others,Patna,3122,45,Female,2023-06-10 00:00:00,Victim reported crypto scam incident in Patna.,Closed
1352,KYC Scam,Others,Ranchi,29227,27,Female,2023-04-30 00:00:00,Victim reported kyc scam incident in Ranchi.,Open
1353,Identity Theft,Others,Patna,12482,56,Female,2023-06-03 00:00:00,Victim reported identity theft incident in Patna.,Closed
1354,Job Scam,Others,Chandigarh,24496,59,Male,2023-11-08 00:00:00,Victim reported job scam incident in Chandigarh.,Closed
1355,Loan Scam,Others,Patna,11879,24,Female,2023-01-15 00:00:00,Victim reported loan scam incident in Patna.,Open
1356,Crypto Scam,Others,Ranchi,11606,52,Male,2023-12-25 00:00:00,Victim reported crypto scam incident in Ranchi.,Open
1357,UPI Fraud,Others,Ranchi,3042,21,Male,2023-04-12 00:00:00,Victim reported upi fraud incident in Ranchi.,Closed
1358,Job Scam,Others,Chandigarh,8797,18,Female,2023-05-19 00:00:00,Victim reported job scam incident in Chandigarh.,Under Investigation
1359,Loan Scam,Others,Chandigarh,49427,36,Female,2023-09-30 00:00:00,Victim reported loan scam incident in Chandigarh.,Under Investigation
1360,Credit Card Fraud,Others,Patna,19270,51,Female,2023-10-21 00:00:00,Victim reported credit card fraud incident in Patna.,Closed
1361,Identity Theft,Others,Ranchi,14604,49,Female,2023-06-11 00:00:00,Victim reported identity theft incident in Ranchi.,Closed
1362,Loan Scam,Others,Patna,3971,23,Male,2023-12-11 00:00:00,Victim reported loan scam incident in Patna.,Under Investigation
1363,Loan Scam,Others,Patna,45991,31,Male,2023-09-24 00:00:00,Victim reported loan scam incident in Patna.,Open
1364,Identity Theft,Others,Chandigarh,38991,31,Female,2023-01-15 00:00:00,Victim reported identity theft incident in Chandigarh.,Closed
1365,KYC Scam,Others,Chandigarh,42066,38,Female,2023-02-09 00:00:00,Victim reported kyc scam incident in Chandigarh.,Under Investigation
1366,Identity Theft,Others,Ranchi,18316,25,Male,2023-09-09 00:00:00,Victim reported identity theft incident in Ranchi.,Closed
1367,Crypto Scam,Others,Patna,13878,22,Female,2023-10-24 00:00:00,Victim reported crypto scam incident in Patna.,Closed
1368,Social Media Hack,Others,Patna,13627,49,Male,2023-08-17 00:00:00,Victim reported social media hack incident in Patna.,Open
1369,KYC Scam,Others,Patna,2384,55,Male,2023-12-12 00:00:00,Victim reported kyc scam incident in Patna.,Closed
1370,Online Shopping Fraud,Others,Patna,43124,60,Female,2023-04-25 00:00:00,Victim reported online shopping fraud incident in Patna.,Open
1371,Online Shopping Fraud,Others,Ranchi,42530,20,Male,2023-09-30 00:00:00,Victim reported online shopping fraud incident in Ranchi.,Open
1372,Loan Scam,Others,Patna,13030,55,Female,2023-12-04 00:00:00,Victim reported loan scam incident in Patna.,Under Investigation
1373,Loan Scam,Others,Ranchi,10169,21,Male,2023-11-18 00:00:00,Victim reported loan scam incident in Ranchi.,Closed
1374,Identity Theft,Others,Ranchi,32860,38,Female,2023-08-31 00:00:00,Victim reported identity theft incident in Ranchi.,Open
1375,Social Media Hack,Others,Chandigarh,16289,49,Female,2023-04-04 00:00:00,Victim reported social media hack incident in Chandigarh.,Open
1376,Loan Scam,Others,Chandigarh,33471,51,Male,2023-09-24 00:00:00,Victim reported loan scam incident in Chandigarh.,Open
1377,UPI Fraud,Others,Patna,40487,44,Male,2023-09-28 00:00:00,Victim reported upi fraud incident in Patna.,Under Investigation
1378,Identity Theft,Others,Ranchi,46522,29,Male,2023-02-03 00:00:00,Victim reported identity theft incident in Ranchi.,Closed
1379,Credit Card Fraud,Others,Ranchi,2903,42,Female,2023-10-06 00:00:00,Victim reported credit card fraud incident in Ranchi.,Open
1380,Crypto Scam,Others,Patna,23177,26,Female,2023-04-25 00:00:00,Victim reported crypto scam incident in Patna.,Under Investigation
1381,KYC Scam,Others,Patna,24077,44,Male,2023-03-21 00:00:00,Victim reported kyc scam incident in Patna.,Under Investigation
1382,Online Shopping Fraud,Others,Patna,3791,25,Male,2023-03-01 00:00:00,Victim reported online shopping fraud incident in Patna.,Open
1383,KYC Scam,Others,Ranchi,40402,19,Female,2023-04-29 00:00:00,Victim reported kyc scam incident in Ranchi.,Closed
1384,Credit Card Fraud,Others,Patna,23187,41,Female,2023-12-03 00:00:00,Victim reported credit card fraud incident in Patna.,Closed
1385,Job Scam,Others,Chandigarh,31995,28,Female,2023-11-21 00:00:00,Victim reported job scam incident in Chandigarh.,Under Investigation
1386,Online Shopping Fraud,Others,Ranchi,31347,49,Male,2023-08-09 00:00:00,Victim reported online shopping fraud incident in Ranchi.,Open
1387,Online Shopping Fraud,Others,Chandigarh,38879,34,Female,2023-07-06 00:00:00,Victim reported online shopping fraud incident in Chandigarh.,Closed
1388,Phishing,Others,Chandigarh,10962,60,Male,2023-07-10 00:00:00,Victim reported phishing incident in Chandigarh.,Under Investigation
1389,Job Scam,Others,Chandigarh,31747,26,Female,2023-06-29 00:00:00,Victim reported job scam incident in Chandigarh.,Under Investigation
1390,UPI Fraud,Others,Ranchi,6477,41,Female,2023-07-01 00:00:00,Victim reported upi fraud incident in Ranchi.,Open
1391,Online Shopping Fraud,Others,Ranchi,3058,37,Female,2023-04-10 00:00:00,Victim reported online shopping fraud incident in Ranchi.,Open
1392,Online Shopping Fraud,Others,Chandigarh,3199,49,Female,2023-01-01 00:00:00,Victim reported online shopping fraud incident in Chandigarh.,Under Investigation
1393,Phishing,Others,Ranchi,39060,22,Female,2023-08-12 00:00:00,Victim reported phishing incident in Ranchi.,Under Investigation
1394,KYC Scam,Others,Chandigarh,49929,54,Male,2023-07-04 00:00:00,Victim reported kyc scam incident in Chandigarh.,Closed
1395,Job Scam,Others,Ranchi,22966,52,Female,2023-03-05 00:00:00,Victim reported job scam incident in Ranchi.,Under Investigation
1396,Social Media Hack,Others,Patna,44877,24,Male,2023-02-01 00:00:00,Victim reported social media hack incident in Patna.,Under Investigation
